TransactionID,day,TransactionDT,has_identity,TransactionAmt,ProductCD,card1,card4,card6,addr1,P_emaildomain,R_emaildomain,DeviceType,C1,C13,D1,D15,M4,id_31,is_fraud,probability,action,decision_at_threshold,category
3558177,175,15174755,True,106.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,63.0,46.0,260.0,,edge 16.0,0,0.0011790779962183916,approve,approve,confident_true_legit
3558176,175,15174750,True,106.0,S,15775,mastercard,credit,330.0,,yahoo.com,desktop,5.0,63.0,46.0,260.0,,edge 16.0,0,0.0011790779962183916,approve,approve,confident_true_legit
3541755,169,14666682,False,149.95,W,10057,mastercard,debit,123.0,yahoo.com,,,142.0,591.0,0.0,238.0,,,0,0.0011790622188602251,approve,approve,confident_true_legit
3544442,170,14752435,False,67.95,W,10967,mastercard,debit,191.0,yahoo.com,,,2.0,22.0,227.0,227.0,,,0,0.0011787794701546884,approve,approve,confident_true_legit
3509072,158,13717619,False,47.95,W,2884,visa,debit,123.0,gmail.com,,,2.0,37.0,394.0,551.0,,,0,0.0011785973271847005,approve,approve,confident_true_legit
3493554,153,13275786,False,29.0,W,15812,mastercard,debit,204.0,yahoo.com,,,2.0,4.0,207.0,207.0,M0,,0,0.0011783842851301452,approve,approve,confident_true_legit
3500683,155,13452368,False,57.95,W,18249,mastercard,debit,315.0,,,,4.0,12.0,66.0,263.0,,,0,0.0011783339411515937,approve,approve,confident_true_legit
3511265,159,13787350,True,1000.0,S,4198,american express,credit,441.0,,anonymous.com,desktop,3.0,3.0,0.0,854.0,,chrome 66.0,0,0.0011783166215963911,approve,approve,confident_true_legit
3560221,176,15217206,False,36.95,W,16115,visa,debit,205.0,,,,1.0,4.0,634.0,649.0,,,0,0.0011782892478379335,approve,approve,confident_true_legit
3519632,162,14042655,False,424.95,W,5964,visa,debit,441.0,icloud.com,,,1.0,10.0,210.0,210.0,,,0,0.0011782093278220592,approve,approve,confident_true_legit
3496251,154,13348250,False,107.95,W,15696,mastercard,debit,269.0,yahoo.com,,,1.0,9.0,58.0,58.0,,,0,0.0011780293772661844,approve,approve,confident_true_legit
3530757,165,14338977,False,117.0,W,14028,mastercard,debit,330.0,,,,1.0,13.0,618.0,618.0,M0,,0,0.0011780070667182106,approve,approve,confident_true_legit
3550651,172,14934564,False,87.95,W,5017,visa,debit,330.0,yahoo.com,,,9.0,66.0,399.0,206.0,,,0,0.0011778712943318055,approve,approve,confident_true_legit
3521339,162,14072452,False,47.95,W,12739,visa,debit,143.0,charter.net,,,128.0,560.0,33.0,87.0,,,0,0.0011778215351741818,approve,approve,confident_true_legit
3494162,153,13286978,False,171.0,W,18132,mastercard,debit,441.0,att.net,,,1.0,17.0,108.0,108.0,M0,,0,0.0011775943869443964,approve,approve,confident_true_legit
3551842,173,14955737,False,31.0,W,2646,visa,debit,264.0,yahoo.com,,,2.0,16.0,146.0,145.0,,,0,0.0011775765524938116,approve,approve,confident_true_legit
3497710,154,13372791,False,39.0,W,11396,mastercard,debit,264.0,yahoo.com,,,1.0,12.0,401.0,401.0,M0,,0,0.001177448554614438,approve,approve,confident_true_legit
3524823,163,14167642,True,50.0,R,1546,visa,debit,315.0,gmail.com,yahoo.com,mobile,1.0,2.0,329.0,329.0,,mobile safari 11.0,0,0.0011772270502342806,approve,approve,confident_true_legit
3516228,161,13916510,False,52.95,W,18343,visa,debit,315.0,gmail.com,,,2.0,8.0,123.0,122.0,,,0,0.0011772107564981984,approve,approve,confident_true_legit
3516297,161,13918919,False,35.95,W,12577,visa,debit,299.0,anonymous.com,,,119.0,422.0,127.0,126.0,,,0,0.001177112773395144,approve,approve,confident_true_legit
3519948,162,14050106,False,57.95,W,10112,visa,debit,181.0,gmail.com,,,6.0,14.0,196.0,218.0,,,0,0.001177041138762702,approve,approve,confident_true_legit
3512574,159,13814301,False,47.95,W,18249,mastercard,debit,123.0,yahoo.com,,,1.0,4.0,66.0,516.0,,,0,0.001176796359170872,approve,approve,confident_true_legit
3515281,160,13897719,False,117.0,W,8406,visa,debit,325.0,,,,7.0,108.0,582.0,643.0,M0,,0,0.0011766974182517548,approve,approve,confident_true_legit
3552953,173,15008049,False,25.95,W,17304,visa,debit,512.0,outlook.com,,,2.0,31.0,21.0,248.0,,,0,0.001176484119787993,approve,approve,confident_true_legit
3572483,181,15648901,False,103.97,W,4053,visa,debit,441.0,gmail.com,,,2.0,17.0,112.0,104.0,,,0,0.0011764628337577042,approve,approve,confident_true_legit
3567943,179,15514772,True,100.0,S,13754,mastercard,credit,330.0,,hotmail.com,mobile,6.0,82.0,462.0,687.0,,mobile safari 10.0,0,0.0011763785700396553,approve,approve,confident_true_legit
3538351,168,14574969,False,53.97,W,1040,mastercard,debit,184.0,gmail.com,,,9.0,22.0,0.0,302.0,,,0,0.0011759141539757865,approve,approve,confident_true_legit
3563637,177,15344126,False,57.95,W,7411,visa,debit,205.0,yahoo.com,,,18.0,75.0,396.0,417.0,,,0,0.0011758609361077355,approve,approve,confident_true_legit
3568841,179,15538087,False,53.97,W,12544,visa,debit,494.0,yahoo.com,,,164.0,506.0,39.0,105.0,,,0,0.0011753829915793588,approve,approve,confident_true_legit
3575898,182,15778114,False,57.95,W,9389,visa,debit,272.0,gmail.com,,,122.0,782.0,0.0,641.0,,,0,0.0011753611895976301,approve,approve,confident_true_legit
3549722,172,14916787,True,50.0,R,10024,visa,credit,299.0,anonymous.com,anonymous.com,desktop,1.0,5.0,196.0,151.0,,chrome 66.0,0,0.001175272439676825,approve,approve,confident_true_legit
3502400,156,13479405,False,59.0,W,13481,mastercard,debit,126.0,,,,2.0,39.0,314.0,417.0,M0,,0,0.0011749277103764498,approve,approve,confident_true_legit
3546002,171,14815604,False,47.95,W,17399,mastercard,debit,204.0,hotmail.com,,,5.0,17.0,102.0,102.0,,,0,0.001174914056057925,approve,approve,confident_true_legit
3496393,154,13351804,False,35.95,W,6004,mastercard,debit,436.0,,,,2.0,14.0,273.0,607.0,,,0,0.0011746306150582843,approve,approve,confident_true_legit
3505272,157,13574501,False,107.95,W,15651,visa,debit,330.0,hotmail.com,,,2.0,29.0,339.0,630.0,,,0,0.0011745931013481385,approve,approve,confident_true_legit
3566984,178,15458517,False,30.95,W,3166,visa,debit,325.0,yahoo.com,,,2.0,27.0,239.0,654.0,,,0,0.0011745308473980348,approve,approve,confident_true_legit
3556803,174,15113688,False,25.95,W,9249,mastercard,debit,264.0,,,,9.0,39.0,12.0,560.0,,,0,0.0011744279954761286,approve,approve,confident_true_legit
3554594,174,15040807,True,100.0,R,12518,american express,credit,310.0,aol.com,mac.com,desktop,1.0,1.0,0.0,,,ie 11.0 for desktop,0,0.0011742860861633855,approve,approve,confident_true_legit
3505811,157,13620931,False,30.95,W,14239,visa,debit,433.0,gmail.com,,,1.0,7.0,113.0,22.0,,,0,0.0011741360259288503,approve,approve,confident_true_legit
3543605,170,14709164,False,107.95,W,16917,mastercard,debit,485.0,,,,1.0,4.0,38.0,37.0,,,0,0.001173990148412299,approve,approve,confident_true_legit
3531333,166,14351009,False,59.0,W,1359,mastercard,debit,299.0,yahoo.com,,,1.0,6.0,524.0,523.0,M0,,0,0.0011738726814854155,approve,approve,confident_true_legit
3510011,158,13733969,False,57.95,W,12397,visa,debit,327.0,gmail.com,,,12.0,108.0,433.0,630.0,,,0,0.001173100892980909,approve,approve,confident_true_legit
3518696,161,13994864,False,171.0,W,2805,visa,debit,512.0,comcast.net,,,1.0,20.0,603.0,603.0,M0,,0,0.0011729202726531937,approve,approve,confident_true_legit
3560555,176,15250261,False,35.95,W,3310,visa,debit,472.0,gmail.com,,,167.0,575.0,624.0,526.0,,,0,0.0011728347339555014,approve,approve,confident_true_legit
3568424,179,15527227,True,6.36,C,6585,mastercard,debit,,anonymous.com,anonymous.com,desktop,1.0,2.0,5.0,5.0,M2,chrome 66.0,0,0.0011724006424694146,approve,approve,confident_true_legit
3561882,176,15277904,True,16.477,C,6585,mastercard,debit,,gmail.com,gmail.com,desktop,1.0,2.0,0.0,0.0,M1,safari 11.0,0,0.0011722791936816534,approve,approve,confident_true_legit
3563995,177,15352695,False,42.95,W,10210,visa,debit,512.0,yahoo.com,,,1.0,6.0,77.0,77.0,,,0,0.001171485778872654,approve,approve,confident_true_legit
3511767,159,13798884,False,34.0,W,8684,visa,debit,315.0,yahoo.com,,,1.0,13.0,85.0,85.0,M0,,0,0.0011713032964772686,approve,approve,confident_true_legit
3572197,181,15641067,False,200.95,W,18350,visa,debit,264.0,gmail.com,,,1.0,30.0,408.0,407.0,,,0,0.0011712968342691386,approve,approve,confident_true_legit
3558974,175,15191425,False,59.0,W,7919,mastercard,debit,126.0,,,,4.0,23.0,153.0,339.0,M0,,0,0.001171250790927521,approve,approve,confident_true_legit
3568401,179,15526771,False,59.0,W,2125,visa,debit,181.0,gmail.com,,,5.0,48.0,18.0,334.0,M1,,0,0.0011711083270681286,approve,approve,confident_true_legit
3533830,166,14427862,False,107.95,W,9689,mastercard,debit,444.0,gmail.com,,,12.0,67.0,88.0,638.0,,,0,0.0011706909121375604,approve,approve,confident_true_legit
3533665,166,14424270,False,54.95,W,2803,visa,debit,204.0,aol.com,,,97.0,505.0,62.0,562.0,,,0,0.001170464720159087,approve,approve,confident_true_legit
3539702,168,14599318,False,57.95,W,10787,visa,debit,330.0,gmail.com,,,1.0,23.0,629.0,640.0,,,0,0.001170268707867424,approve,approve,confident_true_legit
3559193,175,15195390,True,8.485,C,16136,visa,debit,,yahoo.com.mx,yahoo.com.mx,desktop,2.0,5.0,58.0,58.0,M0,chrome 66.0,0,0.001170241975312429,approve,approve,confident_true_legit
3571175,180,15620145,False,47.95,W,1279,mastercard,debit,123.0,aol.com,,,3.0,13.0,70.0,70.0,,,0,0.001170061161672004,approve,approve,confident_true_legit
3558609,175,15183958,False,189.95,W,2049,mastercard,debit,472.0,,,,2.0,20.0,194.0,195.0,,,0,0.0011698466344415603,approve,approve,confident_true_legit
3553599,173,15021015,False,30.95,W,5772,visa,debit,184.0,,,,7.0,33.0,393.0,393.0,,,0,0.0011697336038781507,approve,approve,confident_true_legit
3497802,154,13373971,False,107.95,W,7919,mastercard,debit,264.0,gmail.com,,,1.0,6.0,116.0,116.0,,,0,0.0011695912674582326,approve,approve,confident_true_legit
3543865,170,14738773,False,209.95,W,6432,visa,debit,264.0,att.net,,,37.0,134.0,0.0,155.0,,,0,0.0011694746354302009,approve,approve,confident_true_legit
3539179,168,14589108,False,47.95,W,2803,visa,debit,441.0,gmail.com,,,4.0,16.0,626.0,626.0,,,0,0.00116940199685413,approve,approve,confident_true_legit
3522560,163,14093890,False,53.95,W,10113,mastercard,debit,181.0,gmail.com,,,1.0,11.0,62.0,62.0,,,0,0.0011693737198279685,approve,approve,confident_true_legit
3496632,154,13355943,False,47.95,W,7919,mastercard,debit,494.0,gmail.com,,,4.0,26.0,32.0,152.0,,,0,0.00116930262298688,approve,approve,confident_true_legit
3574754,181,15724231,False,28.95,W,14426,mastercard,debit,272.0,gmail.com,,,201.0,565.0,55.0,193.0,,,0,0.0011691250992378673,approve,approve,confident_true_legit
3573885,181,15707156,False,171.0,W,8406,visa,debit,325.0,,,,6.0,110.0,603.0,664.0,M0,,0,0.0011689313402466761,approve,approve,confident_true_legit
3520242,162,14055372,False,117.0,W,2455,visa,credit,325.0,optonline.net,,,5.0,77.0,126.0,210.0,M0,,0,0.0011682429469782403,approve,approve,confident_true_legit
3543833,170,14737579,False,87.0,W,7919,mastercard,debit,337.0,,,,1.0,30.0,441.0,120.0,M1,,0,0.0011678635485194654,approve,approve,confident_true_legit
3525180,164,14175905,True,50.0,H,5149,mastercard,credit,325.0,anonymous.com,,desktop,1.0,0.0,0.0,,,ie 11.0 for desktop,0,0.0011673787957627306,approve,approve,confident_true_legit
3547291,171,14844725,False,59.0,W,14858,visa,debit,126.0,gmail.com,,,188.0,298.0,376.0,87.0,M0,,0,0.0011673782815418542,approve,approve,confident_true_legit
3532327,166,14399458,False,82.95,W,7984,mastercard,credit,327.0,anonymous.com,,,1.0,31.0,632.0,632.0,,,0,0.0011673173829293063,approve,approve,confident_true_legit
3546021,171,14818240,False,59.0,W,7483,visa,debit,387.0,gmail.com,,,3.0,55.0,73.0,321.0,M0,,0,0.001167277640711015,approve,approve,confident_true_legit
3492257,153,13222001,False,77.0,W,1206,mastercard,debit,269.0,aol.com,,,5.0,12.0,8.0,243.0,M0,,0,0.0011672539863101113,approve,approve,confident_true_legit
3510371,159,13740096,False,29.0,W,1359,mastercard,debit,512.0,gmail.com,,,25.0,104.0,187.0,206.0,M1,,0,0.0011670817190417195,approve,approve,confident_true_legit
3548101,171,14858910,False,24.0,W,12037,mastercard,debit,231.0,yahoo.com,,,1.0,20.0,502.0,0.0,M1,,0,0.0011669326634531885,approve,approve,confident_true_legit
3576967,182,15799151,False,58.95,W,12926,mastercard,debit,264.0,,,,2.0,15.0,414.0,415.0,,,0,0.001166915032299753,approve,approve,confident_true_legit
3495202,153,13305347,False,25.95,W,12244,visa,debit,264.0,gmail.com,,,21.0,36.0,65.0,611.0,,,0,0.001166709113042833,approve,approve,confident_true_legit
3518056,161,13982501,False,1979.95,W,11159,mastercard,debit,181.0,yahoo.com,,,2.0,5.0,70.0,70.0,,,0,0.001166707643751473,approve,approve,confident_true_legit
3553492,173,15018863,False,201.0,W,13155,visa,debit,472.0,gmail.com,,,2.0,37.0,152.0,152.0,M0,,0,0.0011667061009953334,approve,approve,confident_true_legit
3497334,154,13367740,False,35.95,W,7919,mastercard,debit,123.0,gmail.com,,,2.0,9.0,485.0,90.0,,,0,0.0011666215429373833,approve,approve,confident_true_legit
3493534,153,13275255,False,53.97,W,7919,mastercard,debit,476.0,gmail.com,,,18.0,45.0,118.0,547.0,,,0,0.0011666033970319652,approve,approve,confident_true_legit
3570240,180,15601572,False,57.95,W,7861,visa,credit,315.0,gmail.com,,,6.0,12.0,0.0,327.0,,,0,0.0011663893906496928,approve,approve,confident_true_legit
3509327,158,13722208,False,59.0,W,12695,visa,debit,330.0,,,,5.0,33.0,630.0,,M1,,0,0.0011662650843231293,approve,approve,confident_true_legit
3525581,164,14206976,False,59.0,W,18186,mastercard,debit,123.0,,,,1.0,6.0,97.0,97.0,M1,,0,0.0011658203030939524,approve,approve,confident_true_legit
3531246,166,14349275,False,97.95,W,9885,mastercard,debit,264.0,yahoo.com,,,5.0,34.0,437.0,437.0,,,0,0.0011658138376915992,approve,approve,confident_true_legit
3496080,154,13336361,False,159.95,W,7919,mastercard,debit,494.0,,,,123.0,670.0,608.0,90.0,,,0,0.001165715754135886,approve,approve,confident_true_legit
3540311,169,14612703,True,50.0,H,1553,visa,credit,184.0,gmail.com,,mobile,1.0,1.0,0.0,,,mobile safari 11.0,0,0.001165291743985362,approve,approve,confident_true_legit
3521219,162,14070676,False,154.97,W,17131,mastercard,debit,264.0,hotmail.com,,,117.0,506.0,14.0,77.0,,,0,0.0011649986524417898,approve,approve,confident_true_legit
3538915,168,14584576,False,59.0,W,2255,visa,debit,272.0,gmail.com,,,2.0,28.0,317.0,317.0,M0,,0,0.0011648810168759269,approve,approve,confident_true_legit
3554610,174,15041237,False,67.95,W,2708,mastercard,debit,476.0,hotmail.com,,,3.0,16.0,576.0,639.0,,,0,0.0011646020958183316,approve,approve,confident_true_legit
3515317,160,13898347,False,611.95,W,1275,visa,debit,299.0,gmail.com,,,4.0,27.0,368.0,477.0,,,0,0.0011645453702324154,approve,approve,confident_true_legit
3542926,169,14686265,False,105.0,W,14858,visa,debit,325.0,gmail.com,,,1.0,18.0,625.0,102.0,M1,,0,0.0011645282496292391,approve,approve,confident_true_legit
3551706,173,14952823,False,58.95,W,12177,mastercard,debit,264.0,gmail.com,,,1.0,1.0,0.0,0.0,,,0,0.0011642785650305696,approve,approve,confident_true_legit
3541085,169,14655658,False,161.0,W,9500,visa,debit,126.0,,,,2.0,34.0,473.0,473.0,M0,,0,0.00116424439645234,approve,approve,confident_true_legit
3522079,163,14083762,True,23.485,C,15885,visa,debit,,hotmail.com,hotmail.com,desktop,1.0,4.0,527.0,526.0,M0,chrome 66.0,0,0.0011642026592070414,approve,approve,confident_true_legit
3538689,168,14580833,False,59.0,W,1954,visa,debit,205.0,gmail.com,,,5.0,57.0,369.0,536.0,M0,,0,0.0011641343949573945,approve,approve,confident_true_legit
3569801,180,15562362,False,209.95,W,4532,visa,debit,158.0,anonymous.com,,,1.0,14.0,636.0,636.0,,,0,0.0011641232992214434,approve,approve,confident_true_legit
3550543,172,14932679,False,107.95,W,3484,mastercard,debit,264.0,gmail.com,,,2.0,4.0,39.0,40.0,,,0,0.0011638154064763607,approve,approve,confident_true_legit
3492169,153,13220227,False,107.95,W,7900,mastercard,debit,143.0,gmail.com,,,34.0,96.0,229.0,229.0,,,0,0.0011638084255151536,approve,approve,confident_true_legit
3554510,174,15038927,False,34.5,W,1807,visa,debit,327.0,gmail.com,,,4.0,12.0,210.0,234.0,M0,,0,0.0011637225225893855,approve,approve,confident_true_legit
3557665,175,15151610,False,57.95,W,5879,visa,debit,264.0,yahoo.com,,,3.0,15.0,49.0,97.0,,,0,0.0011637205385104984,approve,approve,confident_true_legit
3571272,180,15622134,False,204.97,W,17131,mastercard,debit,264.0,gmail.com,,,2.0,4.0,83.0,662.0,,,0,0.0011634498921144396,approve,approve,confident_true_legit
3572180,181,15640752,False,107.95,W,5318,visa,debit,205.0,windstream.net,,,2.0,7.0,457.0,457.0,,,0,0.001163439824499097,approve,approve,confident_true_legit
3520836,162,14064527,False,107.95,W,2803,visa,debit,184.0,yahoo.com,,,3.0,10.0,116.0,121.0,,,0,0.0011633836073542594,approve,approve,confident_true_legit
3569524,180,15554585,False,77.95,W,6902,mastercard,debit,143.0,aol.com,,,1.0,32.0,574.0,652.0,,,0,0.0011632621332525541,approve,approve,confident_true_legit
3503698,156,13540370,False,59.0,W,4211,mastercard,debit,512.0,yahoo.com,,,2.0,51.0,350.0,635.0,M0,,0,0.0011632406014060986,approve,approve,confident_true_legit
3563974,177,15352181,False,57.95,W,1206,mastercard,debit,327.0,gmail.com,,,1.0,8.0,57.0,57.0,,,0,0.0011631888660129906,approve,approve,confident_true_legit
3521391,162,14073425,False,25.95,W,1642,visa,debit,315.0,yahoo.com,,,13.0,52.0,121.0,175.0,,,0,0.0011629484843243404,approve,approve,confident_true_legit
3518272,161,13986919,False,47.95,W,12208,visa,debit,264.0,gmail.com,,,4.0,44.0,340.0,638.0,,,0,0.0011629204112821013,approve,approve,confident_true_legit
3560657,176,15253573,False,117.0,W,15968,visa,debit,324.0,comcast.net,,,4.0,25.0,129.0,198.0,M0,,0,0.001162912768347247,approve,approve,confident_true_legit
3532107,166,14394599,False,107.95,W,2803,visa,debit,441.0,gmail.com,,,3.0,19.0,622.0,639.0,,,0,0.0011628500813838582,approve,approve,confident_true_legit
3554148,173,15031144,False,29.0,W,3093,mastercard,debit,315.0,sbcglobal.net,,,3.0,18.0,364.0,364.0,M0,,0,0.0011626107946969546,approve,approve,confident_true_legit
3537898,168,14565031,False,29.0,W,3093,mastercard,debit,315.0,sbcglobal.net,,,3.0,17.0,359.0,359.0,M0,,0,0.0011624924722751157,approve,approve,confident_true_legit
3510397,159,13740489,True,10.0,S,3653,mastercard,debit,330.0,,gmail.com,mobile,2.0,230.0,636.0,90.0,,chrome 65.0,0,0.001162490414482647,approve,approve,confident_true_legit
3555353,174,15084968,True,100.0,S,1807,visa,debit,327.0,,gmail.com,desktop,1.0,2.0,161.0,161.0,,ie 11.0 for desktop,0,0.0011622766959472166,approve,approve,confident_true_legit
3542734,169,14682867,False,57.95,W,17400,visa,debit,181.0,gmail.com,,,119.0,537.0,24.0,275.0,,,0,0.0011617432634708801,approve,approve,confident_true_legit
3528289,165,14264190,False,59.95,W,12208,visa,debit,264.0,msn.com,,,76.0,367.0,618.0,617.0,,,0,0.0011616691041722747,approve,approve,confident_true_legit
3495250,154,13306176,False,159.95,W,18132,mastercard,debit,191.0,gmail.com,,,1.0,19.0,426.0,88.0,,,0,0.0011616369854709782,approve,approve,confident_true_legit
3566925,178,15457214,False,117.0,W,7919,mastercard,debit,433.0,,,,2.0,7.0,88.0,491.0,M0,,0,0.0011614525032471448,approve,approve,confident_true_legit
3519786,162,14046948,False,59.0,W,2255,visa,debit,272.0,gmail.com,,,2.0,25.0,311.0,311.0,M0,,0,0.0011612596388500295,approve,approve,confident_true_legit
3569128,179,15545369,False,67.95,W,16883,visa,debit,476.0,sc.rr.com,,,1.0,35.0,630.0,95.0,,,0,0.0011612330315304736,approve,approve,confident_true_legit
3521438,162,14073960,False,117.0,W,10854,visa,debit,444.0,gmail.com,,,1.0,48.0,338.0,339.0,M0,,0,0.0011610601558904568,approve,approve,confident_true_legit
3514801,160,13888197,True,100.0,R,2505,mastercard,debit,264.0,anonymous.com,anonymous.com,desktop,2.0,3.0,0.0,211.0,,chrome 66.0,0,0.0011610501595970802,approve,approve,confident_true_legit
3513813,160,13862867,False,39.0,W,16245,visa,debit,170.0,yahoo.com,,,2.0,52.0,259.0,259.0,M0,,0,0.0011610261243545875,approve,approve,confident_true_legit
3534684,167,14471414,False,47.95,W,1310,mastercard,debit,315.0,gmail.com,,,3.0,20.0,11.0,475.0,,,0,0.0011607140289555187,approve,approve,confident_true_legit
3502320,155,13477893,False,20.95,W,1939,visa,debit,123.0,anonymous.com,,,117.0,628.0,0.0,3.0,,,0,0.0011606379516060582,approve,approve,confident_true_legit
3522028,162,14082950,True,100.0,R,8452,visa,debit,110.0,anonymous.com,anonymous.com,desktop,1.0,1.0,0.0,0.0,,ie 11.0 for desktop,0,0.0011605226952587804,approve,approve,confident_true_legit
3506188,157,13629812,False,35.95,W,15898,visa,debit,269.0,yahoo.com,,,5.0,24.0,164.0,164.0,,,0,0.001160472637758013,approve,approve,confident_true_legit
3543111,170,14689348,False,117.0,W,18132,mastercard,debit,337.0,gmail.com,,,1.0,26.0,638.0,645.0,M1,,0,0.0011603780350761368,approve,approve,confident_true_legit
3536919,168,14515622,False,108.95,W,14131,visa,debit,158.0,hotmail.com,,,2.0,4.0,41.0,41.0,,,0,0.0011602804177821562,approve,approve,confident_true_legit
3548906,172,14871773,False,25.95,W,3330,visa,debit,264.0,windstream.net,,,2.0,87.0,174.0,463.0,,,0,0.0011601150985699094,approve,approve,confident_true_legit
3536494,167,14507487,False,27.97,W,8431,mastercard,debit,476.0,yahoo.com,,,4.0,7.0,6.0,79.0,,,0,0.0011600970889905375,approve,approve,confident_true_legit
3526893,164,14236894,False,47.95,W,8378,visa,debit,310.0,gmail.com,,,2.0,50.0,351.0,351.0,,,0,0.001159963523150315,approve,approve,confident_true_legit
3556087,174,15099351,False,178.0,W,13155,visa,debit,472.0,gmail.com,,,2.0,38.0,153.0,153.0,M0,,0,0.001159935957076332,approve,approve,confident_true_legit
3562252,176,15283426,False,1104.0,W,1288,mastercard,debit,264.0,yahoo.com,,,2.0,24.0,619.0,619.0,M0,,0,0.0011598623736983119,approve,approve,confident_true_legit
3549587,172,14914528,False,25.95,W,5653,visa,debit,204.0,gmail.com,,,3.0,18.0,322.0,409.0,,,0,0.0011598414232959803,approve,approve,confident_true_legit
3538040,168,14568611,False,57.95,W,6749,visa,debit,272.0,anonymous.com,,,36.0,133.0,152.0,153.0,,,0,0.0011595406152303445,approve,approve,confident_true_legit
3574664,181,15722637,False,100.0,W,13484,visa,debit,327.0,gmail.com,,,8.0,69.0,611.0,368.0,,,0,0.0011595040795757431,approve,approve,confident_true_legit
3548767,172,14868010,False,311.95,W,3880,mastercard,credit,264.0,yahoo.com,,,1.0,16.0,601.0,119.0,,,0,0.001159399544296719,approve,approve,confident_true_legit
3534228,167,14436070,False,20.95,W,12570,visa,debit,272.0,anonymous.com,,,153.0,454.0,169.0,621.0,,,0,0.0011593344849194442,approve,approve,confident_true_legit
3546996,171,14838344,False,107.95,W,13149,mastercard,credit,123.0,gmail.com,,,2.0,4.0,342.0,342.0,,,0,0.0011590894612375543,approve,approve,confident_true_legit
3529516,165,14316862,False,87.0,W,3605,mastercard,debit,126.0,comcast.net,,,5.0,45.0,636.0,636.0,M1,,0,0.001159041896752354,approve,approve,confident_true_legit
3563252,177,15305195,False,26.95,W,9249,mastercard,debit,205.0,,,,3.0,25.0,213.0,266.0,,,0,0.0011588688396883655,approve,approve,confident_true_legit
3569856,180,15564976,False,35.95,W,3479,mastercard,debit,110.0,yahoo.com,,,5.0,37.0,169.0,575.0,,,0,0.0011588438439656765,approve,approve,confident_true_legit
3496439,154,13352815,False,113.0,W,7919,mastercard,debit,325.0,gmail.com,,,3.0,4.0,0.0,89.0,M1,,0,0.0011585823411919406,approve,approve,confident_true_legit
3554718,174,15044005,False,57.95,W,14193,visa,debit,433.0,yahoo.com,,,32.0,112.0,636.0,657.0,,,0,0.0011585308780080559,approve,approve,confident_true_legit
3566788,178,15453985,False,117.0,W,13076,mastercard,debit,299.0,hotmail.com,,,1.0,8.0,96.0,96.0,M0,,0,0.0011583718552485597,approve,approve,confident_true_legit
3531713,166,14380887,False,47.95,W,6584,mastercard,debit,272.0,gmail.com,,,4.0,24.0,146.0,146.0,,,0,0.0011579641053886425,approve,approve,confident_true_legit
3513793,160,13859354,False,71.95,W,7919,mastercard,debit,204.0,yahoo.com,,,1.0,15.0,598.0,598.0,,,0,0.0011579341815705075,approve,approve,confident_true_legit
3569884,180,15567633,True,100.0,R,16659,visa,credit,225.0,anonymous.com,gmail.com,mobile,1.0,1.0,535.0,,,mobile safari 11.0,0,0.0011577867669779111,approve,approve,confident_true_legit
3549519,172,14913064,True,9.96,C,16932,visa,debit,,hotmail.fr,hotmail.fr,mobile,1.0,1.0,0.0,0.0,M2,mobile safari 11.0,0,0.0011577492696839308,approve,approve,confident_true_legit
3540640,169,14644027,False,82.95,W,7919,mastercard,debit,272.0,,,,133.0,640.0,492.0,492.0,,,0,0.0011576324390597348,approve,approve,confident_true_legit
3567353,179,15468569,False,30.95,W,2884,visa,debit,299.0,gmail.com,,,145.0,796.0,408.0,466.0,,,0,0.001157477079610285,approve,approve,confident_true_legit
3529464,165,14315817,False,57.95,W,16255,mastercard,credit,264.0,yahoo.com,,,3.0,12.0,73.0,86.0,,,0,0.0011572039269336985,approve,approve,confident_true_legit
3547381,171,14846493,False,39.0,W,1870,visa,debit,337.0,gmail.com,,,2.0,16.0,323.0,429.0,M0,,0,0.0011571788538982893,approve,approve,confident_true_legit
3530545,165,14334591,False,25.95,W,6550,visa,debit,184.0,yahoo.com,,,115.0,521.0,8.0,623.0,,,0,0.0011571734863495503,approve,approve,confident_true_legit
3506117,157,13628088,False,108.95,W,13978,visa,credit,299.0,gmail.com,,,3.0,8.0,324.0,325.0,,,0,0.0011570780464835039,approve,approve,confident_true_legit
3492837,153,13239883,True,25.0,S,3507,visa,credit,485.0,,hotmail.com,desktop,1.0,5.0,618.0,359.0,,firefox 59.0,0,0.0011570136351346605,approve,approve,confident_true_legit
3530727,165,14338253,False,32.0,W,1967,visa,debit,436.0,yahoo.com,,,3.0,8.0,635.0,642.0,M1,,0,0.0011565764220936034,approve,approve,confident_true_legit
3514439,160,13880878,False,107.95,W,10471,mastercard,debit,337.0,gmail.com,,,1.0,30.0,614.0,614.0,,,0,0.0011565005367258144,approve,approve,confident_true_legit
3554347,174,15035392,False,107.95,W,5291,visa,debit,204.0,yahoo.com,,,3.0,59.0,624.0,623.0,,,0,0.0011564017084839848,approve,approve,confident_true_legit
3533877,166,14428739,False,35.95,W,5167,visa,debit,231.0,,,,2.0,39.0,632.0,647.0,,,0,0.0011562744216924222,approve,approve,confident_true_legit
3547117,171,14840858,False,107.95,W,4944,mastercard,debit,143.0,gmail.com,,,1.0,14.0,156.0,156.0,,,0,0.0011562490523981746,approve,approve,confident_true_legit
